id,binance_order_id,pair,direction,status,entry_price,exit_price,current_price,investment,leverage,notional_value,quantity,confidence,entry_gap,entry_ema_gap_5_8,entry_ema_gap_8_13,entry_rsi,entry_rsi_prev,entry_adx,entry_adx_prev,entry_ema5_stretch,entry_price_vs_ema5_pct,entry_macro_trend,entry_ema20_slope,entry_btc_ema20_slope,entry_btc_adx,entry_btc_adx_prev,entry_btc_rsi,entry_btc_rsi_prev,entry_btc_rsi_prev6,entry_btc_atr_pct,entry_btc_rsi_1h,entry_btc_rsi_1h_prev,entry_pattern_c1_match,entry_pattern_c2_match,entry_pattern_c3_match,entry_pattern_c4_match,entry_pattern_c5_match,entry_pattern_c6_match,entry_pattern_c7_match,entry_pattern_c8_match,entry_pattern_c9_match,entry_pattern_c_any_match,entry_pattern_w1_match,entry_pattern_w2_match,entry_pattern_w3_match,entry_pattern_w4_match,entry_pattern_w5_match,entry_pattern_w6_match,entry_pattern_w_any_match,pattern_cell_source,pattern_fixed_tp_pct,pattern_fixed_sl_pct,entry_global_volume_ratio,entry_pair_volume_ratio,entry_bull_pct,entry_bear_pct,entry_range_position,entry_adx_delta,entry_quality_score,entry_btc_regime,exit_btc_regime,entry_btc_regime_started_at,entry_btc_trend_gap_pct,entry_pos_di,entry_neg_di,entry_atr_pct,entry_ema50_slope,entry_funding_rate,entry_pair_ema20_ema50_gap_pct,entry_dist_from_ema13_pct,entry_btc_dist_from_ema13_pct,entry_btc_1h_slope,phantom_be_aggr_triggered_at,phantom_be_aggr_would_exit_pnl,entry_pair_volume_24h_usd,exit_pair_ema20_ema50_gap_pct,exit_btc_trend_gap_pct,first_cross_ema13_at,first_cross_ema13_pnl_pct,confirmed_cross_ema13_at,confirmed_cross_ema13_pnl_pct,first_cross_ema20_at,first_cross_ema20_pnl_pct,confirmed_cross_ema20_at,confirmed_cross_ema20_pnl_pct,entry_fee,exit_fee,total_fee,pnl,pnl_percentage,peak_pnl,trough_pnl,high_price_since_entry,low_price_since_entry,peak_ema5_gap,peak_ema5_dist_pct,peak_ema5_slope_pct,peak_reached_at,trough_reached_at,trough_ema5_dist_pct,ema5_went_negative,current_tp_level,dynamic_tp_target,no_expansion_last_check,signal_active_at_close,exit_slippage_pct,closing_in_progress,close_initiated_at,protective_sl_order_id,protective_tp_order_id,cell_multiplier,cell_lev_multiplier,cell_multiplier_source,cell_multiplier_capped,ema13_strict_held_pnl_pct,trailing_first_pullback_pnl_pct,trailing_pullback_resets,trailing_confirmed_at,exit_price_vs_ema5_pct,exit_ema5_slope_pct,exit_ema5_crossed,post_exit_running_high,post_exit_running_low,post_exit_running_peak_at,post_exit_running_trough_at,post_exit_peak_pnl,post_exit_trough_pnl,post_exit_peak_minutes,post_exit_trough_minutes,post_exit_signal_lost_minutes,post_exit_pnl_at_signal_lost,post_exit_final_pnl,post_exit_peak_before_signal_lost,post_exit_rsi_exit_minutes,post_exit_rsi_exit_pnl,post_exit_rsi3_exit_minutes,post_exit_rsi3_exit_pnl,post_arm_min_pnl_pct,post_arm_min_pnl_at,post_exit_ema13_cross_minutes,post_exit_ema13_cross_pnl,post_exit_regime_flip_at,post_exit_regime_flip_pnl_pct,post_exit_signal_regained_minutes,post_exit_pnl_at_signal_regained,post_exit_floor_before_signal_regain,post_exit_pnl_at_1min,post_exit_pnl_at_2min,post_exit_pnl_at_5min,post_exit_pnl_at_15min,post_exit_pnl_at_30min,phantom_be_l1_triggered_at,phantom_be_l1_would_exit_pnl,phantom_be_l2_triggered_at,phantom_be_l2_would_exit_pnl,phantom_regime_change_exit_triggered_at,phantom_regime_change_exit_pnl,phantom_tick_a_triggered_at,phantom_tick_a_pnl,phantom_tick_b_triggered_at,phantom_tick_b_pnl,phantom_tick_c_triggered_at,phantom_tick_c_pnl,phantom_tick_d_triggered_at,phantom_tick_d_pnl,phantom_tick_e_triggered_at,phantom_tick_e_pnl,phantom_tick_f_triggered_at,phantom_tick_f_pnl,phantom_tick_g_triggered_at,phantom_tick_g_pnl,signal_lost_flagged,signal_lost_flag_pnl,signal_lost_flagged_at,fl1_origin,fl2_flagged,fl2_flagged_at,fl2_flag_pnl,regime_neutral_hit_at,regime_neutral_pnl,regime_comeback_at,regime_comeback_pnl,regime_opposite_at,regime_opposite_pnl,first_rsi2_pnl,first_rsi2_minutes,first_rsi3_pnl,first_rsi3_minutes,opened_at,closed_at,close_reason,entry_order_type,exit_order_type,is_paper,notes
65,,WLDUSDT,LONG,CLOSED,0.2879,0.2883,0.2885,409.4532300646379,20.0,8189.064601292758,28444.12852133643,VERY_STRONG,0.1199,0.1886,0.0478,55.62,54.15,25.6822,27.135,0.3556,0.3569,BULLISH,0.1614,0.0203,24.9696,26.5599,55.0,54.2,39.1,0.0961,45.3,42.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,W6,,,0.7502,0.8725,52.8,25.0,62.4,-1.4527,4.0,HEALTHY_BULL,HEALTHY_BULL,,-0.1149,22.4226289324326,19.568689158875348,0.7385,-0.3829,5e-05,-0.3149,0.5941,0.0759,-0.1142,2026-05-29T04:49:34.929873,0.07587460923932318,350523541.3251,,-0.1004,,,,,,,,,1.4740316282326966,3.6901990137155822,5.164230641948279,6.213420766586619,0.07587460923932318,0.4577797846474475,-0.2018746092393232,0.2894,0.2879,0.0,0.8837,0.7927,2026-05-29T04:50:00.909228,2026-05-29T04:48:39.633732,0.1823,NEVER,1,0.45,,True,,False,,,,1.0,1.0,W6,False,,0.07587460923932318,0,,0.1289,0.8275,False,0.295,0.287,2026-05-29T05:32:44.459568,2026-05-29T04:53:46.409105,2.4031,-0.3756,40.74,1.78,,,1.9863,,4.18,0.0412,2.19,-0.3409,,,,,,,,,,-0.063,-0.3061,0.0412,1.2222,1.7084,,,,,,,2026-05-29T04:52:02.948519,0.1107,2026-05-29T04:51:59.840820,0.1107,2026-05-29T04:52:02.948519,0.1107,2026-05-29T04:51:59.840820,0.1107,2026-05-29T04:52:00.860140,0.1107,2026-05-29T04:52:01.928051,0.1107,2026-05-29T04:51:59.840820,0.1107,False,,,,False,,,,,,,,,,,,,2026-05-29T04:47:48,2026-05-29T04:51:59.436226,TRAILING_STOP L1,MAKER,TAKER,True,
64,,CHZUSDT,SHORT,CLOSED,0.03404,0.03389,0.03387,598.2660403908665,30.0,17947.981211725993,527261.4927064041,VERY_STRONG,0.5811,0.1577,0.2009,27.54,32.92,33.7086,31.9371,0.2428,-0.2422,BEARISH,-0.2436,-0.0694,23.4477,21.636,35.2,32.4,48.4,0.1205,43.1,47.4,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,W1+W2,,,1.0415,0.8101,25.7,65.7,17.3,1.7715,2.0,HEALTHY_BEAR,STRONG_BEAR,,-0.1485,10.276533227180543,37.23170608127891,0.4061,-0.4939,1.9e-05,-0.8237,-0.5997,-0.1636,-0.0331,2026-05-29T02:52:23.727749,,41214223.79825,,-0.196,,,,,,,,,8.076591545276697,8.041001394519016,16.117592939795713,62.9716309661635,0.35085634547590294,0.7035414218566375,-0.14878084606345235,0.03404,0.03377,0.0,0.7192,-0.6705,2026-05-29T02:55:35.257178,2026-05-29T02:47:12.402196,0.1937,NEVER,2,0.9,,True,,False,,,,2.0,1.5,W1+W2,True,,0.35085634547590294,0,,0.2024,-0.6048,False,0.03423,0.03383,2026-05-29T03:11:03.334703,2026-05-29T02:58:05.369553,0.5269,-0.6482,13.93,0.96,13.73,-0.6188,-0.0019,0.5269,3.82,0.3507,4.8,0.2919,,,13.73,-0.6188,2026-05-29T03:15:22.098567,-0.5307,,,,0.5269,0.4388,0.2625,-0.5307,-0.3544,2026-05-29T02:54:49.952298,,,,,,,,2026-05-29T02:57:07.583488,0.3507,2026-05-29T03:00:13.188456,0.2625,2026-05-29T02:57:07.583488,0.3507,2026-05-29T03:00:13.188456,0.2625,2026-05-29T02:57:07.583488,0.3507,2026-05-29T03:00:10.150602,0.2331,False,,,,False,,,,,,,,,,,,,2026-05-29T02:46:07,2026-05-29T02:57:07.152763,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
63,,NEARUSDT,SHORT,CLOSED,2.494,2.477,2.476,313.0305067848302,20.0,6260.610135696605,2510.2686991566175,VERY_STRONG,0.1417,0.2504,0.0791,40.91,51.33,30.868,31.1303,0.7665,-0.7607,BEARISH,-0.1502,-0.0664,18.4878,16.9494,40.4,31.5,46.7,0.1275,45.0,47.4,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,,,,1.03,1.1681,14.3,80.0,17.9,-0.2624,2.0,HEALTHY_BEAR,STRONG_BEAR,,-0.0979,15.801903969596772,27.763816720346075,0.8755,1.0663,1.9e-05,1.3191,-1.0875,-0.1081,-0.0203,2026-05-29T02:43:02.716953,0.09745709703287903,569507061.901,,-0.196,,,,,,,,,1.126909824425389,2.7980710055149234,3.9249808299403126,38.74958705572306,0.6189426623897493,1.1003139534883863,-0.7449426623897314,2.494,2.465,0.0,1.0476,-0.746,2026-05-29T02:54:46.483548,2026-05-29T02:37:05.767524,-0.0104,RECOVERED,3,1.35,,True,,False,,,,1.0,1.0,,False,,0.6189426623897493,0,,0.2196,-0.7721,True,2.525,2.462,2026-05-29T03:13:42.900620,2026-05-29T03:41:28.678328,1.2201,-1.306,17.03,44.79,13.18,-0.5442,1.1399,1.0597,4.26,0.8191,9.24,0.338,,,15.14,-0.905,2026-05-29T03:15:21.092231,-1.0654,,,,0.7389,0.8191,0.8592,-0.9451,0.2177,2026-05-29T02:52:53.187593,,2026-05-29T02:54:28.525051,,,,2026-05-29T02:59:55.772248,0.6186,2026-05-29T02:56:41.187881,0.6186,2026-05-29T02:56:41.187881,0.6186,2026-05-29T02:56:41.187881,0.6186,2026-05-29T02:56:41.187881,0.6186,2026-05-29T02:56:41.187881,0.6186,2026-05-29T02:56:41.187881,0.6186,False,,,,False,,,,,,,,,0.0573,16.12,0.0975,12.19,2026-05-29T02:34:56,2026-05-29T02:56:40.841740,TRAILING_STOP L3,MAKER,TAKER,True,
62,,SEIUSDT,SHORT,CLOSED,0.06708,0.0658,0.06578,644.9841280408768,30.0,19349.523841226306,288454.4400898376,STRONG_BUY,0.5591,0.1526,0.1989,31.48,32.92,26.4613,25.4217,0.2821,-0.2813,BEARISH,-0.2337,-0.0579,21.7395,22.983,41.0,36.6,47.9,0.1115,47.0,50.2,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,C1,,,0.6482,0.6703,28.6,45.7,2.2,1.0396,3.0,HEALTHY_BEAR,STRONG_BEAR,,-0.0313,9.48565235191436,22.120633747505362,0.4388,-0.561,5e-05,-0.8995,-0.6316,-0.095,-0.0041,2026-05-29T01:49:02.798377,0.08897137745974226,66605897.51016,,-0.2073,,,,,,,,,8.707285728551838,8.54113597106009,17.248421699611928,351.97326161538115,1.8190280262373335,2.5498278175312965,-0.2540570960047689,0.06708,0.06531,0.0,0.7476,-0.5523,2026-05-29T02:58:55.844191,2026-05-29T02:04:40.101599,-0.1211,ENDED_NEG,6,2.7,,True,,False,,,,2.0,1.5,C1,False,,1.8190280262373335,0,,-0.1565,-0.3811,True,0.06659,0.06577,2026-05-29T03:32:39.712735,2026-05-29T03:08:38.415272,1.8629,0.6405,24.2,0.18,7.31,0.9535,1.5498,1.8629,0.01,1.8182,5.34,1.0281,,,7.31,0.9535,2026-05-29T03:15:23.118869,1.0281,,,,1.4753,1.5051,1.0877,0.9088,0.9386,2026-05-29T02:20:11.169749,,2026-05-29T02:25:02.116070,,,,2026-05-29T03:09:28.917829,1.4455,2026-05-29T03:09:08.716599,1.7287,2026-05-29T03:09:19.832382,1.6691,2026-05-29T03:09:08.716599,1.7287,2026-05-29T03:09:19.832382,1.6691,2026-05-29T03:08:34.379356,1.8331,2026-05-29T03:09:05.687214,1.7287,False,,,,False,,,2026-05-29T02:00:50.108325,0.089,2026-05-29T02:08:45.083184,0.2381,,,-0.1049,7.06,0.1337,5.09,2026-05-29T01:48:17,2026-05-29T03:08:27.381811,TRAILING_STOP L6,TAKER_FALLBACK,TAKER,True,
61,,FFUSDT,SHORT,CLOSED,0.10089,0.10163,0.10158,322.4920640204384,20.0,6449.841280408768,63929.440781135585,STRONG_BUY,0.6171,0.2772,0.2339,29.49,37.52,24.5956,23.3859,0.5302,-0.5274,BEARISH,-0.2922,-0.063,23.0453,23.3418,35.3,34.6,54.7,0.113,46.0,50.2,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,C8,,,0.7815,0.8954,25.7,68.6,4.8,1.2097,2.0,HEALTHY_BEAR,CHOPPY_WEAK,,-0.0189,14.771353562404052,34.73160551801794,0.5551,0.1714,5e-05,0.028,-1.0352,-0.1789,-0.0108,2026-05-29T01:47:21.416984,0.09840866290018414,41285032.39423,,-0.0498,2026-05-29T02:06:21.609923,-0.804,,,,,,,2.902428576183946,2.923717079964064,5.82614565614801,-53.13393183418863,-0.8238021607691591,0.2570685895529678,-0.8238021607691591,0.10089,0.10054,0.0,0.6133,-0.768,2026-05-29T01:47:21.419528,2026-05-29T02:06:21.616954,-0.5926,ENDED_NEG,1,0.45,,True,,False,,,,1.0,1.0,C8,False,-0.8039696699375681,,0,,-0.5926,-0.638,True,0.10266,0.10031,2026-05-29T02:07:11.929947,2026-05-29T02:30:17.242043,0.4849,-1.8444,0.83,23.92,,,0.2371,,,,,,,,,,2026-05-29T02:06:22.189392,-0.8532,,,,-1.6858,-1.4876,-1.0713,-0.873,0.1677,,,,,,,2026-05-29T02:38:54.195561,0.1875,2026-05-29T02:38:48.114270,0.1974,2026-05-29T02:38:57.234113,0.1875,2026-05-29T02:31:50.359744,0.0785,2026-05-29T02:39:09.440699,0.1578,2026-05-29T02:31:50.359744,0.0785,2026-05-29T02:39:16.521982,0.0389,False,,,,False,,,2026-05-29T02:00:50.106638,-0.4371,,,,,,,,,2026-05-29T01:44:00,2026-05-29T02:06:21.619519,STOP_LOSS_WIDE L1,TAKER_FALLBACK,TAKER,True,
60,,XRPUSDT,SHORT,CLOSED,1.3086,1.3104,1.3105,322.4920640204384,20.0,6449.841280408768,4928.810393098554,STRONG_BUY,0.256,0.0824,0.0943,25.78,28.86,20.7327,19.0764,0.1305,-0.1303,BEARISH,-0.1137,-0.0528,22.6159,23.408,37.1,39.4,62.0,0.1125,46.7,50.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,UNMATCHED,,,0.7616,0.8312,20.0,68.6,2.5,1.6564,3.0,HEALTHY_BEAR,HEALTHY_BEAR,,0.0078,14.124013577353583,34.80368667444573,0.1448,-0.1527,5e-05,-0.2595,-0.3067,-0.1695,-0.0063,,,799500246.7391,,-0.1076,2026-05-29T02:18:40.782520,-0.2353,,,2026-05-29T02:34:01.416410,-0.2505,,,2.902428576183946,2.9064209126023557,5.808849488786302,-14.680708196363817,-0.22761348005502247,0.07054906006419004,-0.27348464007335765,1.3086,1.3065,0.0,0.1603,-0.0984,2026-05-29T02:30:01.575962,2026-05-29T02:35:16.266947,-0.1333,ENDED_NEG,1,0.45,,False,,False,,,,1.0,1.0,UNMATCHED,False,-0.23525867339141163,,0,,-0.0584,0.0338,True,1.3119,1.3035,2026-05-29T03:11:11.408100,2026-05-29T02:55:03.439779,0.2997,-0.3422,35.24,19.1,0.01,-0.2276,-0.1893,0.0,0.01,-0.2276,4.91,-0.281,,,0.01,-0.2276,2026-05-29T03:15:20.086490,-0.2428,,,,-0.1893,-0.1741,-0.2734,-0.0289,0.0858,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-29T02:00:50.103645,-0.1741,2026-05-29T02:08:45.081317,-0.1282,,,-0.2123,10.21,-0.09,5.94,2026-05-29T01:36:46,2026-05-29T02:35:56.953000,EMA13_CROSS_EXIT L1,TAKER_FALLBACK,TAKER,True,
59,,SWARMSUSDT,SHORT,CLOSED,0.007269,0.007349,0.007342,337.3427562763801,20.0,6746.855125527602,928168.2659963684,VERY_STRONG,0.7973,0.1927,0.2658,36.24,37.16,34.5297,33.0693,0.3628,-0.3615,BEARISH,-0.3564,-0.0378,23.7899,25.5452,40.6,40.6,51.0,0.1144,47.7,50.2,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,W1+W4,,,0.8599,0.9205,25.7,71.4,28.1,1.4604,2.0,HEALTHY_BEAR,HEALTHY_BEAR,,0.0483,8.189726764977422,27.046006226684195,1.1031,-0.8645,-0.000146,-1.3242,-0.8178,-0.1529,0.0005,2026-05-29T01:29:04.200003,0.08892213509423567,90722181.435154,,0.0222,2026-05-29T01:33:17.032202,-0.9846,,,,,,,3.0360848064874206,3.0694988640632896,6.10558367055071,-80.35904495025957,-1.191059292887596,0.3228972348328588,-1.191059292887596,0.007269,0.007239,0.0,0.9641,-0.7492,2026-05-29T01:30:26.366181,2026-05-29T01:33:42.447133,-0.5794,ENDED_NEG,1,0.45,,True,,False,,,,1.0,1.0,W1+W4,False,-0.9846106754711783,,0,,-0.5794,-0.5149,True,0.007393,0.007151,2026-05-29T01:40:18.941901,2026-05-29T02:14:49.030536,1.5333,-1.7959,6.6,41.1,6.03,-1.507,0.9693,0.0,1.76,-1.0255,7.02,-1.2043,,,7.09,-1.2731,2026-05-29T02:00:50.111419,-0.2276,,,,-0.9705,-0.6265,-0.998,-1.1493,-0.3239,,,,,,,2026-05-29T02:10:22.562660,0.0338,2026-05-29T02:10:33.682385,0.0338,2026-05-29T02:10:33.682385,0.0338,2026-05-29T02:15:46.047603,0.9968,2026-05-29T02:15:50.095160,0.9968,2026-05-29T02:15:37.946856,1.1069,2026-05-29T02:15:37.946856,1.1069,False,,,,False,,,,,,,,,,,,,2026-05-29T01:28:32,2026-05-29T01:33:42.449572,STOP_LOSS_WIDE L1,TAKER_FALLBACK,TAKER,True,
58,,NEARUSDT,LONG,CLOSED,2.454,2.467,2.469,333.38620499199953,20.0,6667.72409983999,2717.0839852648696,STRONG_BUY,0.3661,0.1972,0.1266,64.34,55.82,16.3346,14.3241,0.5025,0.5051,BULLISH,0.2195,0.0575,23.3018,21.6289,59.7,69.2,50.8,0.1132,51.5,48.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,UNMATCHED,,,0.9827,1.4177,71.4,17.1,76.9,2.0105,4.0,HEALTHY_BULL,HEALTHY_BULL,,0.0904,32.39086245227348,13.079222092926585,0.5833,0.0596,-0.000146,0.3077,0.8307,0.0938,-0.0094,2026-05-29T00:31:54.339306,0.09992583537082327,536368135.603,,0.0993,,,,,,,,,1.2001903379711982,3.016370786241795,4.216561124212993,31.10553068423004,0.4665089649551711,0.8330920945395192,-0.18519437652812198,2.476,2.454,0.0,0.8886,0.7133,2026-05-29T00:37:30.627467,2026-05-29T00:29:24.120852,0.3402,NEVER,2,0.9,,True,,False,,,,1.0,1.0,UNMATCHED,False,,0.4665089649551711,0,,0.527,0.7133,False,2.535,2.463,2026-05-29T01:17:57.254966,2026-05-29T00:38:01.211099,3.2377,0.3037,40.15,0.21,,,1.5262,,,,44.49,1.5262,,,,,2026-05-29T00:55:12.835406,2.0967,,,,0.7927,1.1187,0.9557,2.8302,2.5857,2026-05-29T00:36:39.865376,,,,,,2026-05-29T00:37:48.823100,0.4667,2026-05-29T00:37:49.844822,0.4667,2026-05-29T00:37:49.844822,0.4667,2026-05-29T00:38:05.339985,0.3037,2026-05-29T00:38:11.449993,0.3445,2026-05-29T00:38:19.604100,0.3445,2026-05-29T00:41:23.173693,0.8742,False,,,,False,,,,,,,,,,,,,2026-05-29T00:28:58,2026-05-29T00:37:48.209374,TRAILING_STOP L2,MAKER,TAKER,True,
57,,PENGUUSDT,LONG,CLOSED,0.007765,0.007751,0.007751,283.9323941660293,20.0,5678.6478833205865,731313.3140142417,STRONG_BUY,0.1597,0.0801,0.0658,60.54,56.1,15.2126,14.8711,0.1838,0.1841,BULLISH,0.0882,0.0603,21.8951,20.1107,68.8,65.2,46.1,0.1126,52.6,48.0,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,C4,,,1.1113,1.116,74.3,11.4,97.5,0.3415,2.0,HEALTHY_BULL,STRONG_BULL,,0.0863,28.798315747100716,19.338173950211978,0.2772,-0.0993,-0.000146,-0.1446,0.3304,0.2035,-0.0018,2026-05-29T01:09:45.835031,0.09021506761107692,48939753.359478,,0.1086,2026-05-29T00:55:00.727849,-0.2187,,,2026-05-29T01:15:47.804761,-0.2059,,,2.555391547494264,2.550784273615974,5.106175821110238,-15.344562217309711,-0.27021506761107694,0.2060676110753327,-0.28308757244044114,0.007788,0.007765,0.0,0.2671,0.0551,2026-05-29T01:09:45.834979,2026-05-29T01:18:11.061781,-0.1975,ENDED_NEG,1,0.45,,False,,False,,,,1.0,1.0,C4,False,-0.21872504829363115,,0,,-0.1287,0.0088,True,0.007757,0.007701,2026-05-29T01:18:45.115586,2026-05-29T01:28:10.463443,-0.193,-0.9142,0.41,9.83,0.0,-0.2703,-0.4635,0.0,0.0,-0.2703,2.96,-0.6695,,,0.0,-0.2703,2026-05-29T01:20:52.070707,-0.6824,,,,-0.3991,-0.5665,-0.6824,-0.8885,-0.618,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-29T00:55:10.793164,-0.2702,2026-05-29T01:06:01.840748,0.013,,,-0.2059,6.94,-0.1157,20.76,2026-05-29T00:25:00,2026-05-29T01:18:20.475175,EMA13_CROSS_EXIT L1,TAKER_FALLBACK,TAKER,True,
56,,AAVEUSDT,LONG,CLOSED,81.179,80.97,80.97,332.1541189039865,20.0,6643.08237807973,81.83252291947092,VERY_STRONG,0.1837,0.0768,0.076,62.66,62.48,22.379,21.5345,0.0999,0.1,BULLISH,0.0955,0.0562,21.7961,20.1107,66.7,65.2,46.1,0.1046,51.9,48.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,C4,,,0.8855,1.0024,74.3,20.0,93.4,0.8445,3.0,HEALTHY_BULL,STRONG_BULL,,0.0817,32.98347891475384,16.482774085050693,0.1843,0.0003,-0.000146,0.0209,0.253,0.1662,-0.0067,,,82696810.036,,0.1114,2026-05-29T00:31:09.590257,-0.2957,,,2026-05-29T00:55:08.375607,-0.2588,,,1.1957548280543515,2.981690721355302,4.177445549409653,-21.280442839579337,-0.3203398908584772,0.17217664666970828,-0.3203398908584772,81.37,81.179,0.0,0.2758,0.0607,2026-05-29T01:06:14.429599,2026-05-29T01:19:19.127744,-0.2171,ENDED_NEG,1,0.45,,False,,False,,,,1.0,1.0,C4,False,-0.29571406398207317,,0,,-0.1924,-0.0032,True,81.17,80.7,2026-05-29T01:55:32.597385,2026-05-29T01:30:05.980833,-0.0741,-0.6531,36.18,10.74,0.0,-0.3205,-0.1234,0.0,0.0,-0.3205,2.94,-0.6161,,,0.0,-0.3205,2026-05-29T01:20:53.099665,-0.5668,,,,-0.4683,-0.5668,-0.5052,-0.456,-0.3697,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-29T00:55:10.791063,-0.2465,2026-05-29T01:06:01.821464,0.086,,,-0.1849,1.01,-0.1972,8.26,2026-05-29T00:20:43,2026-05-29T01:19:21.228883,EMA13_CROSS_EXIT L1,MAKER,TAKER,True,
55,,INJUSDT,LONG,CLOSED,5.497,5.542,5.543,332.1541189039866,20.0,6643.082378079733,1208.492337289382,STRONG_BUY,0.2503,0.1396,0.1031,58.28,61.97,16.8784,17.5279,0.3011,0.3021,BULLISH,0.1551,0.0494,19.8542,18.1197,66.6,62.8,42.6,0.1092,52.0,48.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,C4,,,1.2012,0.7273,68.6,20.0,93.1,-0.6494,4.0,HEALTHY_BULL,HEALTHY_BULL,,0.0703,20.993543942152897,17.727125326787537,0.5259,-0.1178,-0.000146,-0.0837,0.5456,0.1899,-0.0059,2026-05-29T00:22:13.383232,0.08246843732945255,75397974.7436,,0.0904,,,,,,,,,1.195754828054352,3.0138590399659897,4.209613868020342,50.17254131000176,0.7552599599781686,1.2280323812988854,-0.20846843732945258,5.568,5.497,0.0,1.19,0.5361,2026-05-29T00:25:48.716362,2026-05-29T00:19:54.417645,0.1377,NEVER,3,1.35,,True,,False,,,,1.0,1.0,C4,False,,0.7552599599781686,0,,0.4242,0.8214,True,5.639,5.542,2026-05-29T01:09:39.500217,2026-05-29T00:28:50.156295,2.5202,0.7556,40.82,0.0,,,1.9017,,16.92,1.5197,,,,,,,2026-05-29T00:55:11.815694,1.7744,,,,0.9012,1.1377,1.2468,1.3923,1.8289,2026-05-29T00:23:38.573397,,2026-05-29T00:25:19.065795,,,,2026-05-29T00:31:24.921905,0.8466,2026-05-29T00:28:50.762335,0.7556,2026-05-29T00:31:22.882929,0.8102,2026-05-29T00:28:50.762335,0.7556,2026-05-29T00:37:18.172968,1.3378,2026-05-29T00:37:02.889525,1.4833,2026-05-29T00:37:39.626329,1.3378,False,,,,False,,,,,,,,,,,,,2026-05-29T00:19:42,2026-05-29T00:28:49.771363,TRAILING_STOP L3,MAKER,TAKER,True,
54,,ONDOUSDT,LONG,CLOSED,0.3703,0.3717,0.3718,332.1541189039866,20.0,6643.082378079733,17939.73096969952,STRONG_BUY,0.1764,0.0885,0.0748,59.6,57.8,18.0381,18.5945,0.1585,0.1588,BULLISH,0.1029,0.0494,19.8542,18.1197,66.6,62.8,42.6,0.1092,52.0,48.0,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,C4,,,1.2012,1.2202,68.6,20.0,82.4,-0.5563,2.0,HEALTHY_BULL,STRONG_BULL,,0.0703,20.944901189705696,16.859854745696147,0.3523,-0.0878,-0.000146,-0.1006,0.3223,0.1899,-0.0059,2026-05-29T00:22:58.683685,0.09895085066161988,150026700.19355,,0.1294,,,,,,,,,2.9893870701358796,3.0006891006467904,5.99007617078267,19.125547186795885,0.2879017013232397,0.6658034026464944,-0.1979719146637892,0.3731,0.3703,0.0,0.5229,0.2952,2026-05-29T00:39:52.291656,2026-05-29T00:30:34.278748,-0.0547,ENDED_NEG,2,0.9,,True,,False,,,,1.0,1.0,C4,False,,0.2879017013232397,0,,-0.0129,0.3831,True,0.373,0.3688,2026-05-29T00:50:44.825359,2026-05-29T01:30:37.387141,0.6391,-0.4951,4.86,44.73,34.44,-0.279,-0.252,0.6391,0.0,0.2881,8.75,0.1801,,,34.44,-0.279,2026-05-29T00:55:13.851373,-0.009,,,,0.3961,0.5041,0.6391,0.2071,0.099,2026-05-29T00:38:45.986518,,,,,,2026-05-29T00:52:30.579066,0.3151,2026-05-29T00:49:34.616365,0.4231,2026-05-29T00:49:39.684901,0.3961,2026-05-29T00:49:39.684901,0.3961,2026-05-29T00:52:28.544556,0.3151,2026-05-29T00:52:25.497379,0.3421,2026-05-29T00:45:53.577958,0.2881,False,,,,False,,,,,,,,,-0.09,11.29,-0.09,10.3,2026-05-29T00:19:40,2026-05-29T00:45:53.071966,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
